case:concept:name,concept:name,time:timestamp,human_resource,org:role,client,lifecycle:transition,concept:instance
INC0014795,Active,2016-04-04 11:17:00,Updated by 88,Group 70,Caller 1526,complete,i_290
INC0014795,Active,2016-04-04 11:17:00,Updated by 88,Group 29,Caller 1526,complete,i_291
INC0014795,Resolved,2016-04-04 21:02:00,Updated by 135,Group 29,Caller 1526,start,i_292
INC0014795,Resolved,2016-04-04 21:02:00,Updated by 135,Group 29,Caller 1526,complete,i_292
INC0014795,Closed,2016-04-09 21:59:00,Updated by 908,Group 29,Caller 1526,start,i_293
INC0014795,Closed,2016-04-09 21:59:00,Updated by 908,Group 29,Caller 1526,complete,i_293
INC0015027,New,2016-04-04 16:00:00,Updated by 44,Group 9,Caller 4065,start,i_294
INC0015027,New,2016-04-04 16:00:00,Updated by 44,Group 9,Caller 4065,complete,i_294
INC0015027,New,2016-04-04 16:52:00,Updated by 859,Group 23,Caller 4065,start,i_295
INC0015027,New,2016-04-04 16:52:00,Updated by 859,Group 23,Caller 4065,complete,i_295
INC0015027,New,2016-04-05 08:14:00,Updated by 833,Group 23,Caller 4065,start,i_296
INC0015027,Active,2016-04-05 08:14:00,Updated by 833,Group 23,Caller 4065,start,i_297
INC0015027,New,2016-04-05 08:14:00,Updated by 833,Group 23,Caller 4065,complete,i_296
INC0015027,Active,2016-04-05 08:14:00,Updated by 833,Group 23,Caller 4065,complete,i_297
INC0015027,Active,2016-04-05 13:55:00,Updated by 833,Group 23,Caller 4065,start,i_298
INC0015027,Awaiting User Info,2016-04-05 13:55:00,Updated by 833,Group 23,Caller 4065,start,i_299
INC0015027,Active,2016-04-05 13:55:00,Updated by 833,Group 23,Caller 4065,complete,i_298
INC0015027,Awaiting User Info,2016-04-05 13:55:00,Updated by 833,Group 23,Caller 4065,complete,i_299
INC0015027,Awaiting User Info,2016-04-07 15:52:00,Updated by 833,Group 23,Caller 4065,start,i_300
INC0015027,Awaiting User Info,2016-04-07 15:52:00,Updated by 833,Group 23,Caller 4065,complete,i_300
INC0015027,Awaiting User Info,2016-04-07 16:01:00,Updated by 833,Group 23,Caller 4065,start,i_301
INC0015027,Resolved,2016-04-07 16:01:00,Updated by 833,Group 23,Caller 4065,start,i_302
INC0015027,Awaiting User Info,2016-04-07 16:01:00,Updated by 833,Group 23,Caller 4065,complete,i_301
INC0015027,Resolved,2016-04-07 16:01:00,Updated by 833,Group 23,Caller 4065,complete,i_302
INC0015027,Closed,2016-04-12 16:59:00,Updated by 908,Group 23,Caller 4065,start,i_303
INC0015027,Closed,2016-04-12 16:59:00,Updated by 908,Group 23,Caller 4065,complete,i_303
INC0015044,New,2016-04-04 16:21:00,Updated by 370,Group 22,Caller 2695,start,i_304
INC0015044,New,2016-04-04 16:21:00,Updated by 370,Group 22,Caller 2695,complete,i_304
INC0015044,New,2016-04-04 17:33:00,Updated by 526,Group 70,Caller 2695,start,i_305
INC0015044,New,2016-04-04 17:33:00,Updated by 526,Group 70,Caller 2695,complete,i_305
INC0015044,New,2016-04-05 09:13:00,Updated by 60,Group 70,Caller 2695,start,i_306
INC0015044,New,2016-04-05 09:13:00,Updated by 60,Group 70,Caller 2695,complete,i_306
INC0015044,Awaiting User Info,2016-04-05 12:31:00,Updated by 750,Group 70,Caller 2695,start,i_307
INC0015044,Awaiting User Info,2016-04-05 12:31:00,Updated by 750,Group 70,Caller 2695,complete,i_307
INC0015044,Awaiting User Info,2016-04-05 13:08:00,Updated by 60,Group 70,Caller 2695,start,i_308
INC0015044,Awaiting User Info,2016-04-05 13:08:00,Updated by 60,Group 70,Caller 2695,complete,i_308
INC0015044,Awaiting User Info,2016-04-06 11:42:00,Updated by 60,Group 70,Caller 2695,start,i_309
INC0015044,Awaiting User Info,2016-04-06 11:42:00,Updated by 60,Group 70,Caller 2695,complete,i_309
INC0015044,Awaiting User Info,2016-04-07 11:23:00,Updated by 915,Group 70,Caller 2695,start,i_310
INC0015044,Awaiting User Info,2016-04-07 11:23:00,Updated by 915,Group 70,Caller 2695,complete,i_310
INC0015044,Awaiting User Info,2016-04-07 13:31:00,Updated by 429,Group 22,Caller 2695,start,i_311
INC0015044,Awaiting User Info,2016-04-07 13:31:00,Updated by 429,Group 22,Caller 2695,complete,i_311
INC0015044,Awaiting User Info,2016-04-07 13:58:00,Updated by 429,Group 22,Caller 2695,start,i_312
INC0015044,Awaiting User Info,2016-04-07 13:58:00,Updated by 429,Group 22,Caller 2695,complete,i_312
INC0015044,Resolved,2016-04-07 13:59:00,Updated by 429,?,Caller 2695,start,i_313
INC0015044,Resolved,2016-04-07 13:59:00,Updated by 429,?,Caller 2695,complete,i_313
INC0015044,Closed,2016-04-12 14:59:00,Updated by 908,?,Caller 2695,start,i_314
INC0015044,Closed,2016-04-12 14:59:00,Updated by 908,?,Caller 2695,complete,i_314
INC0015085,New,2016-04-04 17:16:00,Updated by 370,Group 6,Caller 1985,start,i_315
INC0015085,New,2016-04-04 17:16:00,Updated by 370,Group 6,Caller 1985,complete,i_315
INC0015085,Active,2016-04-05 10:59:00,Updated by 653,Group 6,Caller 1985,start,i_316
INC0015085,Active,2016-04-05 10:59:00,Updated by 653,Group 6,Caller 1985,complete,i_316
INC0015085,Resolved,2016-04-05 11:20:00,Updated by 653,Group 6,Caller 1985,start,i_317
INC0015085,Resolved,2016-04-05 11:20:00,Updated by 653,Group 6,Caller 1985,complete,i_317
INC0015085,Closed,2016-04-10 11:59:00,Updated by 908,Group 6,Caller 1985,start,i_318
INC0015085,Closed,2016-04-10 11:59:00,Updated by 908,Group 6,Caller 1985,complete,i_318
INC0015217,Active,2016-04-05 08:10:00,Updated by 908,Group 70,Caller 129,start,i_319
INC0015217,Active,2016-04-05 08:10:00,Updated by 908,Group 70,Caller 129,complete,i_319
INC0015217,Resolved,2016-04-05 08:12:00,Updated by 60,Group 70,Caller 129,start,i_320
INC0015217,Resolved,2016-04-05 08:12:00,Updated by 60,Group 70,Caller 129,complete,i_320
INC0015217,Closed,2016-04-10 08:59:00,Updated by 908,Group 70,Caller 129,start,i_321
INC0015217,Closed,2016-04-10 08:59:00,Updated by 908,Group 70,Caller 129,complete,i_321
INC0015356,Active,2016-04-05 10:02:00,Updated by 908,Group 70,Caller 608,start,i_322
INC0015356,Active,2016-04-05 10:02:00,Updated by 908,Group 70,Caller 608,complete,i_322
INC0015356,Resolved,2016-04-05 10:09:00,Updated by 44,Group 70,Caller 608,start,i_323
INC0015356,Resolved,2016-04-05 10:09:00,Updated by 44,Group 70,Caller 608,complete,i_323
INC0015356,Closed,2016-04-10 10:59:00,Updated by 908,Group 70,Caller 608,start,i_324
INC0015356,Closed,2016-04-10 10:59:00,Updated by 908,Group 70,Caller 608,complete,i_324
INC0015812,New,2016-04-06 09:28:00,Updated by 908,Group 70,Caller 4816,start,i_325
INC0015812,New,2016-04-06 09:28:00,Updated by 908,Group 70,Caller 4816,complete,i_325
INC0015812,Active,2016-04-06 10:11:00,Updated by 44,Group 70,Caller 4816,start,i_326
INC0015812,Resolved,2016-04-06 10:11:00,Updated by 44,Group 70,Caller 4816,start,i_327
INC0015812,Active,2016-04-06 10:11:00,Updated by 44,Group 70,Caller 4816,complete,i_326
INC0015812,Resolved,2016-04-06 10:11:00,Updated by 44,Group 70,Caller 4816,complete,i_327
INC0015812,Closed,2016-04-11 10:59:00,Updated by 908,Group 70,Caller 4816,start,i_328
INC0015812,Closed,2016-04-11 10:59:00,Updated by 908,Group 70,Caller 4816,complete,i_328
INC0015823,New,2016-04-06 09:47:00,Updated by 44,Group 27,Caller 3036,start,i_329
INC0015823,New,2016-04-06 09:47:00,Updated by 44,Group 27,Caller 3036,complete,i_329
INC0015823,Active,2016-04-06 10:23:00,Updated by 421,Group 27,Caller 3036,start,i_330
INC0015823,Active,2016-04-06 10:23:00,Updated by 421,Group 27,Caller 3036,complete,i_330
INC0015823,Active,2016-04-06 13:25:00,Updated by 881,Group 27,Caller 3036,start,i_331
INC0015823,Resolved,2016-04-06 13:25:00,Updated by 881,Group 27,Caller 3036,start,i_332
INC0015823,Active,2016-04-06 13:25:00,Updated by 881,Group 27,Caller 3036,complete,i_331
INC0015823,Resolved,2016-04-06 13:25:00,Updated by 881,Group 27,Caller 3036,complete,i_332
INC0015823,Closed,2016-04-11 13:59:00,Updated by 908,Group 27,Caller 3036,start,i_333
INC0015823,Closed,2016-04-11 13:59:00,Updated by 908,Group 27,Caller 3036,complete,i_333
INC0016461,New,2016-04-07 10:47:00,Updated by 908,Group 70,Caller 1236,start,i_334
INC0016461,New,2016-04-07 10:47:00,Updated by 908,Group 70,Caller 1236,complete,i_334
INC0016461,New,2016-04-07 10:57:00,Updated by 133,Group 20,Caller 1236,start,i_335
INC0016461,New,2016-04-07 10:57:00,Updated by 133,Group 20,Caller 1236,complete,i_335
INC0016461,New,2016-04-07 12:01:00,Updated by 859,Group 20,Caller 1236,start,i_336
INC0016461,New,2016-04-07 12:01:00,Updated by 859,Group 70,Caller 1236,start,i_337
INC0016461,New,2016-04-07 12:01:00,Updated by 859,Group 20,Caller 1236,complete,i_336
INC0016461,New,2016-04-07 12:01:00,Updated by 859,Group 70,Caller 1236,complete,i_337
INC0016461,Resolved,2016-04-07 13:05:00,Updated by 44,Group 70,Caller 1236,start,i_338
INC0016461,Resolved,2016-04-07 13:05:00,Updated by 44,Group 70,Caller 1236,complete,i_338
INC0016461,Closed,2016-04-12 13:59:00,Updated by 908,Group 70,Caller 1236,start,i_339
INC0016461,Closed,2016-04-12 13:59:00,Updated by 908,Group 70,Caller 1236,complete,i_339
INC0016839,New,2016-04-08 09:29:00,Updated by 908,Group 70,Caller 3467,start,i_340
INC0016839,New,2016-04-08 09:29:00,Updated by 908,Group 70,Caller 3467,complete,i_340
INC0016839,Resolved,2016-04-08 09:35:00,Updated by 44,Group 70,Caller 3467,start,i_341
INC0016839,Resolved,2016-04-08 09:35:00,Updated by 44,Group 70,Caller 3467,complete,i_341
INC0016839,Closed,2016-04-13 09:59:00,Updated by 908,Group 70,Caller 3467,start,i_342
INC0016839,Closed,2016-04-13 09:59:00,Updated by 908,Group 70,Caller 3467,complete,i_342
INC0017074,New,2016-04-08 15:03:00,Updated by 908,Group 70,Caller 226,start,i_343
INC0017074,New,2016-04-08 15:03:00,Updated by 908,Group 70,Caller 226,complete,i_343
INC0017074,Resolved,2016-04-08 15:17:00,Updated by 723,Group 70,Caller 226,start,i_344
INC0017074,Resolved,2016-04-08 15:17:00,Updated by 723,Group 70,Caller 226,complete,i_344
INC0017074,Closed,2016-04-13 15:59:00,Updated by 908,Group 70,Caller 226,start,i_345
INC0017074,Closed,2016-04-13 15:59:00,Updated by 908,Group 70,Caller 226,complete,i_345
INC0017342,Active,2016-04-11 06:52:00,Updated by 340,Group 64,Caller 1904,start,i_346
INC0017342,Active,2016-04-11 06:52:00,Updated by 340,Group 64,Caller 1904,complete,i_346
INC0017342,Resolved,2016-04-11 07:05:00,Updated by 340,Group 64,Caller 1904,start,i_347
INC0017342,Resolved,2016-04-11 07:05:00,Updated by 340,Group 64,Caller 1904,complete,i_347
INC0017342,Closed,2016-04-16 07:07:00,Updated by 908,Group 64,Caller 1904,start,i_348
INC0017342,Closed,2016-04-16 07:07:00,Updated by 908,Group 64,Caller 1904,complete,i_348
INC0017487,New,2016-04-11 10:02:00,Updated by 44,Group 70,Caller 3758,start,i_349
INC0017487,Active,2016-04-11 10:02:00,Updated by 44,Group 70,Caller 3758,start,i_350
INC0017487,New,2016-04-11 10:02:00,Updated by 44,Group 70,Caller 3758,complete,i_349
INC0017487,Active,2016-04-11 10:02:00,Updated by 44,Group 70,Caller 3758,complete,i_350
INC0017487,Resolved,2016-04-11 10:13:00,Updated by 60,?,Caller 3758,start,i_351
INC0017487,Resolved,2016-04-11 10:13:00,Updated by 60,?,Caller 3758,complete,i_351
INC0017487,Closed,2016-04-16 11:07:00,Updated by 908,?,Caller 3758,start,i_352
INC0017487,Closed,2016-04-16 11:07:00,Updated by 908,?,Caller 3758,complete,i_352
INC0018291,Resolved,2016-04-12 15:54:00,Updated by 241,Group 23,Caller 5173,start,i_353
INC0018291,Resolved,2016-04-12 15:54:00,Updated by 241,Group 23,Caller 5173,complete,i_353
INC0018291,Closed,2016-04-17 16:07:00,Updated by 908,Group 23,Caller 5173,start,i_354
INC0018291,Closed,2016-04-17 16:07:00,Updated by 908,Group 23,Caller 5173,complete,i_354
INC0018432,New,2016-04-13 07:57:00,Updated by 908,Group 65,Caller 5317,start,i_355
INC0018432,New,2016-04-13 07:57:00,Updated by 908,Group 65,Caller 5317,complete,i_355
INC0018432,Active,2016-04-13 08:20:00,Updated by 770,Group 65,Caller 5317,start,i_356
INC0018432,Active,2016-04-13 08:20:00,Updated by 770,Group 65,Caller 5317,complete,i_356
INC0018432,Awaiting User Info,2016-04-13 10:18:00,Updated by 20,Group 65,Caller 5317,start,i_357
INC0018432,Awaiting User Info,2016-04-13 10:18:00,Updated by 20,Group 65,Caller 5317,complete,i_357
INC0018432,Resolved,2016-04-13 14:21:00,Updated by 664,Group 65,Caller 5317,start,i_358
INC0018432,Resolved,2016-04-13 14:21:00,Updated by 664,Group 65,Caller 5317,complete,i_358
INC0018432,Closed,2016-04-18 15:07:00,Updated by 908,Group 65,Caller 5317,start,i_359
INC0018432,Closed,2016-04-18 15:07:00,Updated by 908,Group 65,Caller 5317,complete,i_359
INC0018472,Active,2016-04-13 08:50:00,Updated by 908,Group 70,Caller 2217,start,i_360
INC0018472,Active,2016-04-13 08:50:00,Updated by 908,Group 70,Caller 2217,complete,i_360
INC0018472,Resolved,2016-04-13 09:19:00,Updated by 44,Group 70,Caller 2217,start,i_361
INC0018472,Resolved,2016-04-13 09:19:00,Updated by 44,Group 70,Caller 2217,complete,i_361
INC0018472,Closed,2016-04-18 10:07:00,Updated by 908,Group 70,Caller 2217,start,i_362
INC0018472,Closed,2016-04-18 10:07:00,Updated by 908,Group 70,Caller 2217,complete,i_362
INC0018616,New,2016-04-13 11:37:00,Updated by 88,Group 69,Caller 3729,start,i_363
INC0018616,New,2016-04-13 11:37:00,Updated by 88,?,Caller 3729,start,i_364
INC0018616,New,2016-04-13 11:37:00,Updated by 88,Group 69,Caller 3729,complete,i_363
INC0018616,New,2016-04-13 11:37:00,Updated by 88,?,Caller 3729,complete,i_364
INC0018616,New,2016-04-13 11:40:00,Updated by 88,?,Caller 3729,start,i_365
INC0018616,New,2016-04-13 11:40:00,Updated by 88,Group 25,Caller 3729,start,i_366
INC0018616,New,2016-04-13 11:40:00,Updated by 88,?,Caller 3729,complete,i_365
INC0018616,New,2016-04-13 11:40:00,Updated by 88,Group 25,Caller 3729,complete,i_366
INC0018616,New,2016-04-13 16:24:00,Updated by 429,Group 25,Caller 3729,start,i_367
INC0018616,New,2016-04-13 16:24:00,Updated by 429,Group 25,Caller 3729,complete,i_367
INC0018616,New,2016-04-14 09:44:00,Updated by 213,Group 25,Caller 3729,start,i_368
INC0018616,Resolved,2016-04-14 09:44:00,Updated by 213,Group 25,Caller 3729,start,i_369
INC0018616,New,2016-04-14 09:44:00,Updated by 213,Group 25,Caller 3729,complete,i_368
INC0018616,Resolved,2016-04-14 09:44:00,Updated by 213,Group 25,Caller 3729,complete,i_369
INC0018616,Closed,2016-04-19 10:07:00,Updated by 908,Group 25,Caller 3729,start,i_370
INC0018616,Closed,2016-04-19 10:07:00,Updated by 908,Group 25,Caller 3729,complete,i_370
INC0019580,New,2016-04-15 10:35:00,Updated by 908,Group 70,Caller 374,start,i_371
INC0019580,New,2016-04-15 10:35:00,Updated by 908,Group 70,Caller 374,complete,i_371
INC0019580,Resolved,2016-04-15 15:17:00,Updated by 723,Group 70,Caller 374,start,i_372
INC0019580,Resolved,2016-04-15 15:17:00,Updated by 723,Group 70,Caller 374,complete,i_372
INC0019580,Closed,2016-04-20 16:07:00,Updated by 908,Group 70,Caller 374,start,i_373
INC0019580,Closed,2016-04-20 16:07:00,Updated by 908,Group 70,Caller 374,complete,i_373
INC0020088,New,2016-04-17 09:40:00,Updated by 908,Group 20,Caller 5287,start,i_374
INC0020088,New,2016-04-17 09:40:00,Updated by 908,Group 20,Caller 5287,complete,i_374
INC0020088,New,2016-04-17 09:43:00,Updated by 44,Group 25,Caller 5287,start,i_375
INC0020088,New,2016-04-17 09:43:00,Updated by 44,Group 25,Caller 5287,complete,i_375
INC0020088,New,2016-04-26 15:00:00,Updated by 465,Group 25,Caller 5287,start,i_376
INC0020088,New,2016-04-26 15:00:00,Updated by 465,Group 25,Caller 5287,complete,i_376
INC0020088,New,2016-04-26 15:01:00,Updated by 465,Group 72,Caller 5287,start,i_377
INC0020088,New,2016-04-26 15:01:00,Updated by 465,Group 72,Caller 5287,complete,i_377
INC0020088,New,2016-04-27 08:38:00,Updated by 402,Group 70,Caller 5287,start,i_378
INC0020088,New,2016-04-27 08:38:00,Updated by 402,Group 70,Caller 5287,complete,i_378
INC0020088,New,2016-04-27 14:27:00,Updated by 44,Group 59,Caller 5287,start,i_379
INC0020088,New,2016-04-27 14:27:00,Updated by 44,Group 59,Caller 5287,complete,i_379
INC0020088,New,2016-04-28 15:00:00,Updated by 510,Group 25,Caller 5287,start,i_380
INC0020088,New,2016-04-28 15:00:00,Updated by 510,Group 25,Caller 5287,complete,i_380
INC0020088,Active,2016-04-29 10:34:00,Updated by 465,Group 25,Caller 5287,start,i_381
INC0020088,Active,2016-04-29 10:34:00,Updated by 465,Group 25,Caller 5287,complete,i_381
INC0020088,Active,2016-04-29 15:46:00,Updated by 465,Group 59,Caller 5287,start,i_382
INC0020088,Active,2016-04-29 15:46:00,Updated by 465,Group 59,Caller 5287,complete,i_382
INC0020088,Active,2016-04-29 16:20:00,Updated by 510,Group 72,Caller 5287,start,i_383
INC0020088,Active,2016-04-29 16:20:00,Updated by 510,Group 72,Caller 5287,complete,i_383
INC0020088,Active,2016-05-02 11:33:00,Updated by 494,Group 72,Caller 5287,start,i_384
INC0020088,Resolved,2016-05-02 11:33:00,Updated by 494,Group 72,Caller 5287,start,i_385
INC0020088,Active,2016-05-02 11:33:00,Updated by 494,Group 72,Caller 5287,complete,i_384
INC0020088,Resolved,2016-05-02 11:33:00,Updated by 494,Group 72,Caller 5287,complete,i_385
INC0020088,Closed,2016-05-07 12:07:00,Updated by 908,Group 72,Caller 5287,start,i_386
INC0020088,Closed,2016-05-07 12:07:00,Updated by 908,Group 72,Caller 5287,complete,i_386
INC0020960,New,2016-04-19 14:33:00,Updated by 44,Group 70,Caller 4519,start,i_387
INC0020960,New,2016-04-19 14:33:00,Updated by 44,Group 70,Caller 4519,complete,i_387
INC0020960,Active,2016-04-19 15:33:00,Updated by 467,Group 70,Caller 4519,start,i_388
INC0020960,Active,2016-04-19 15:33:00,Updated by 467,Group 70,Caller 4519,complete,i_388
INC0020960,Active,2016-04-19 15:44:00,Updated by 467,Group 70,Caller 4519,start,i_389
INC0020960,Active,2016-04-19 15:44:00,Updated by 467,Group 70,Caller 4519,complete,i_389
INC0020960,Active,2016-04-20 18:30:00,Updated by 131,?,Caller 4519,start,i_390
INC0020960,Active,2016-04-20 18:30:00,Updated by 131,?,Caller 4519,complete,i_390
INC0020960,Resolved,2016-04-21 09:48:00,Updated by 60,?,Caller 4519,start,i_391
INC0020960,Resolved,2016-04-21 09:48:00,Updated by 60,?,Caller 4519,complete,i_391
INC0020960,Closed,2016-04-26 10:07:00,Updated by 908,?,Caller 4519,start,i_392
INC0020960,Closed,2016-04-26 10:07:00,Updated by 908,?,Caller 4519,complete,i_392
INC0021194,New,2016-04-20 09:20:00,Updated by 44,Group 70,Caller 3892,start,i_393
INC0021194,Awaiting User Info,2016-04-20 09:20:00,Updated by 44,Group 70,Caller 3892,start,i_394
INC0021194,New,2016-04-20 09:20:00,Updated by 44,Group 70,Caller 3892,complete,i_393
INC0021194,Awaiting User Info,2016-04-20 09:20:00,Updated by 44,Group 70,Caller 3892,complete,i_394
INC0021194,Awaiting User Info,2016-04-20 10:30:00,Updated by 44,Group 20,Caller 3892,start,i_395
INC0021194,Awaiting User Info,2016-04-20 10:30:00,Updated by 44,Group 20,Caller 3892,complete,i_395
INC0021194,Awaiting User Info,2016-04-20 10:31:00,Updated by 44,Group 20,Caller 3892,start,i_396
INC0021194,Awaiting User Info,2016-04-20 10:31:00,Updated by 44,Group 20,Caller 3892,complete,i_396
INC0021194,Awaiting User Info,2016-04-20 12:40:00,Updated by 265,Group 20,Caller 3892,start,i_397
INC0021194,Awaiting User Info,2016-04-20 12:40:00,Updated by 265,Group 20,Caller 3892,complete,i_397
INC0021194,Active,2016-04-21 08:24:00,Updated by 44,Group 20,Caller 3892,start,i_398
INC0021194,Active,2016-04-21 08:24:00,Updated by 44,Group 20,Caller 3892,complete,i_398
INC0021194,Active,2016-04-26 14:47:00,Updated by 60,Group 20,Caller 3892,start,i_399
INC0021194,Active,2016-04-26 14:47:00,Updated by 60,Group 20,Caller 3892,complete,i_399
INC0021194,Active,2016-04-27 13:44:00,Updated by 874,Group 20,Caller 3892,start,i_400
INC0021194,Active,2016-04-27 13:44:00,Updated by 874,Group 20,Caller 3892,complete,i_400
INC0021194,Resolved,2016-04-28 09:54:00,Updated by 874,Group 20,Caller 3892,start,i_401
INC0021194,Resolved,2016-04-28 09:54:00,Updated by 874,Group 20,Caller 3892,complete,i_401
INC0021194,Closed,2016-05-03 10:07:00,Updated by 908,Group 20,Caller 3892,start,i_402
INC0021194,Closed,2016-05-03 10:07:00,Updated by 908,Group 20,Caller 3892,complete,i_402
INC0021780,New,2016-04-22 08:22:00,Updated by 908,Group 73,Caller 1607,start,i_403
INC0021780,New,2016-04-22 08:22:00,Updated by 908,Group 73,Caller 1607,complete,i_403
INC0021780,Active,2016-04-25 08:07:00,Updated by 533,Group 73,Caller 1607,start,i_404
INC0021780,Active,2016-04-25 08:07:00,Updated by 533,Group 73,Caller 1607,complete,i_404
INC0021780,Active,2016-04-25 09:20:00,Updated by 698,Group 73,Caller 1607,start,i_405
INC0021780,Active,2016-04-25 09:20:00,Updated by 698,Group 73,Caller 1607,complete,i_405
INC0021780,Active,2016-04-25 09:21:00,Updated by 698,Group 73,Caller 1607,start,i_406
INC0021780,Active,2016-04-25 09:21:00,Updated by 698,Group 73,Caller 1607,complete,i_406
INC0021780,Active,2016-04-25 09:22:00,Updated by 698,Group 73,Caller 1607,start,i_407
INC0021780,Active,2016-04-25 09:22:00,Updated by 698,Group 73,Caller 1607,complete,i_407
INC0021780,Active,2016-05-04 10:40:00,Updated by 698,Group 73,Caller 1607,start,i_408
INC0021780,Active,2016-05-04 10:40:00,Updated by 698,Group 73,Caller 1607,complete,i_408
INC0021780,Active,2016-05-04 10:43:00,Updated by 698,Group 73,Caller 1607,start,i_409
INC0021780,Active,2016-05-04 10:43:00,Updated by 698,Group 73,Caller 1607,complete,i_409
INC0021780,Resolved,2016-05-09 10:10:00,Updated by 698,Group 73,Caller 1607,start,i_410
INC0021780,Resolved,2016-05-09 10:10:00,Updated by 698,Group 73,Caller 1607,complete,i_410
INC0021780,Closed,2016-05-14 11:07:00,Updated by 908,Group 73,Caller 1607,start,i_411
INC0021780,Closed,2016-05-14 11:07:00,Updated by 908,Group 73,Caller 1607,complete,i_411
INC0022219,Active,2016-04-25 10:54:00,Updated by 340,Group 64,Caller 1904,start,i_412
INC0022219,Active,2016-04-25 10:54:00,Updated by 340,Group 64,Caller 1904,complete,i_412
INC0022219,Resolved,2016-04-25 10:56:00,Updated by 340,Group 64,Caller 1904,start,i_413
INC0022219,Resolved,2016-04-25 10:56:00,Updated by 340,Group 64,Caller 1904,complete,i_413
INC0022219,Closed,2016-04-30 11:07:00,Updated by 908,Group 64,Caller 1904,start,i_414
INC0022219,Closed,2016-04-30 11:07:00,Updated by 908,Group 64,Caller 1904,complete,i_414
INC0022608,New,2016-04-26 08:47:00,Updated by 908,Group 39,Caller 952,start,i_415
INC0022608,New,2016-04-26 08:47:00,Updated by 908,Group 39,Caller 952,complete,i_415
INC0022608,New,2016-04-26 14:12:00,Updated by 748,Group 70,Caller 952,start,i_416
INC0022608,New,2016-04-26 14:12:00,Updated by 748,Group 70,Caller 952,complete,i_416
INC0022608,New,2016-04-27 11:02:00,Updated by 44,Group 20,Caller 952,start,i_417
INC0022608,New,2016-04-27 11:02:00,Updated by 44,Group 20,Caller 952,complete,i_417
INC0022608,New,2016-04-28 08:34:00,Updated by 859,Group 20,Caller 952,start,i_418
INC0022608,New,2016-04-28 08:34:00,Updated by 859,Group 70,Caller 952,start,i_419
INC0022608,New,2016-04-28 08:34:00,Updated by 859,Group 20,Caller 952,complete,i_418
INC0022608,New,2016-04-28 08:34:00,Updated by 859,Group 70,Caller 952,complete,i_419
INC0022608,New,2016-04-29 13:11:00,Updated by 44,Group 70,Caller 952,start,i_420
INC0022608,New,2016-04-29 13:11:00,Updated by 44,Group 70,Caller 952,complete,i_420
INC0022608,Resolved,2016-04-29 13:12:00,Updated by 44,Group 70,Caller 952,start,i_421
INC0022608,Resolved,2016-04-29 13:12:00,Updated by 44,Group 70,Caller 952,complete,i_421
INC0022608,Closed,2016-05-04 14:07:00,Updated by 908,Group 70,Caller 952,start,i_422
INC0022608,Closed,2016-05-04 14:07:00,Updated by 908,Group 70,Caller 952,complete,i_422
INC0022888,Resolved,2016-04-26 16:04:00,Updated by 908,Group 70,Caller 4167,start,i_423
INC0022888,Resolved,2016-04-26 16:04:00,Updated by 908,Group 70,Caller 4167,complete,i_423
INC0022888,Closed,2016-05-01 16:10:00,Updated by 908,Group 70,Caller 4167,start,i_424
INC0022888,Closed,2016-05-01 16:10:00,Updated by 908,Group 70,Caller 4167,complete,i_424
INC0023893,Active,2016-04-28 17:33:00,Updated by 133,Group 20,Caller 3329,start,i_425
INC0023893,Active,2016-04-28 17:33:00,Updated by 133,Group 20,Caller 3329,complete,i_425
INC0023893,Resolved,2016-04-28 17:34:00,Updated by 133,?,Caller 3329,start,i_426
INC0023893,Resolved,2016-04-28 17:34:00,Updated by 133,?,Caller 3329,complete,i_426
INC0023893,Closed,2016-05-03 18:07:00,Updated by 908,?,Caller 3329,start,i_427
INC0023893,Closed,2016-05-03 18:07:00,Updated by 908,?,Caller 3329,complete,i_427
INC0024630,New,2016-05-02 08:17:00,Updated by 908,Group 70,Caller 4804,start,i_428
INC0024630,New,2016-05-02 08:17:00,Updated by 908,Group 70,Caller 4804,complete,i_428
INC0024630,Resolved,2016-05-02 08:23:00,Updated by 44,Group 70,Caller 4804,start,i_429
INC0024630,Resolved,2016-05-02 08:23:00,Updated by 44,Group 70,Caller 4804,complete,i_429
INC0024630,Closed,2016-05-07 09:07:00,Updated by 908,Group 70,Caller 4804,start,i_430
INC0024630,Closed,2016-05-07 09:07:00,Updated by 908,Group 70,Caller 4804,complete,i_430
INC0025408,New,2016-05-03 12:39:00,Updated by 908,Group 70,Caller 5104,start,i_431
INC0025408,New,2016-05-03 12:39:00,Updated by 908,Group 70,Caller 5104,complete,i_431
INC0025408,Active,2016-05-03 12:59:00,Updated by 467,Group 70,Caller 5104,start,i_432
INC0025408,Active,2016-05-03 12:59:00,Updated by 467,Group 70,Caller 5104,complete,i_432
INC0025408,Resolved,2016-05-03 13:01:00,Updated by 467,Group 70,Caller 5104,start,i_433
INC0025408,Resolved,2016-05-03 13:01:00,Updated by 467,Group 70,Caller 5104,complete,i_433
INC0025408,Closed,2016-05-08 13:07:00,Updated by 908,Group 70,Caller 5104,start,i_434
INC0025408,Closed,2016-05-08 13:07:00,Updated by 908,Group 70,Caller 5104,complete,i_434
INC0025763,New,2016-05-04 10:40:00,Updated by 44,Group 20,Caller 5273,start,i_435
INC0025763,New,2016-05-04 10:40:00,Updated by 44,Group 20,Caller 5273,complete,i_435
