RULE,USER_ID,HIT_DATE,USER_LEVEL,USER_LEVEL_BADRATE,USER_TARGET
授信通过,ID20261116008476,2026/11/1,1,20.00%,0
授信通过,ID20261116008556,2026/11/1,3,6.67%,0
授信通过,ID20261116008580,2026/11/1,1,20.00%,0
授信通过,ID20261116008655,2026/11/1,1,20.00%,0
授信通过,ID20261116008684,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261116008842,2026/11/1,2,10.00%,0
授信通过,ID20261116008972,2026/11/1,3,6.67%,0
授信通过,ID20261116008984,2026/11/1,2,10.00%,0
授信通过,ID20261116009114,2026/11/1,1,20.00%,0
授信通过,ID20261116009175,2026/11/1,3,6.67%,0
授信通过,ID20261116009193,2026/11/1,1,20.00%,0
授信通过,ID20261116009204,2026/11/1,3,6.67%,0
授信通过,ID20261116009207,2026/11/1,2,10.00%,0
授信通过,ID20261116009232,2026/11/1,2,10.00%,0
授信通过,ID20261116009241,2026/11/1,1,20.00%,0
授信通过,ID20261116009285,2026/11/1,2,10.00%,0
授信通过,ID20261117002174,2026/11/1,4,5.00%,0
授信通过,ID20261117002348,2026/11/1,2,10.00%,0
授信通过,ID20261117002410,2026/11/1,2,10.00%,0
授信通过,ID20261117002562,2026/11/1,1,20.00%,0
授信通过,ID20261117002570,2026/10/1,1,20.00%,0
授信通过,ID20261117002696,2026/11/1,2,10.00%,0
授信通过,ID20261117002729,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261117002739,2026/11/1,4,5.00%,0
授信通过,ID20261117002752,2026/11/1,4,5.00%,0
授信通过,ID20261117002764,2026/11/1,3,6.67%,0
授信通过,ID20261117002858,2026/11/1,1,20.00%,0
授信通过,ID20261117002859,2026/11/1,2,10.00%,0
授信通过,ID20261117002861,2026/11/1,2,10.00%,0
授信通过,ID20261117002886,2026/11/1,2,10.00%,0
授信通过,ID20261117002889,2026/11/1,2,10.00%,0
百度欺诈分>=90,ID20261117002922,2026/11/1,1,20.00%,0
授信通过,ID20261117002932,2026/11/1,2,10.00%,0
授信通过,ID20261117002968,2026/11/1,2,10.00%,0
授信通过,ID20261117002991,2026/11/1,2,10.00%,0
授信通过,ID20261117003047,2026/11/1,2,10.00%,0
授信通过,ID20261117003050,2026/11/1,2,10.00%,0
授信通过,ID20261117003064,2026/11/1,2,10.00%,0
授信通过,ID20261117003066,2026/11/1,2,10.00%,0
百度欺诈分>=90,ID20261117003120,2026/11/1,1,20.00%,0
授信通过,ID20261117003144,2026/11/1,2,10.00%,0
授信通过,ID20261117003149,2026/10/1,1,20.00%,0
授信通过,ID20261117003185,2026/11/1,3,6.67%,0
授信通过,ID20261117003193,2026/11/1,2,10.00%,0
授信通过,ID20261117003203,2026/11/1,1,20.00%,0
授信通过,ID20261117003317,2026/11/1,2,10.00%,0
授信通过,ID20261117003393,2026/11/1,2,10.00%,0
授信通过,ID20261117003396,2026/11/1,2,10.00%,0
授信通过,ID20261117003411,2026/10/1,1,20.00%,0
授信通过,ID20261117003412,2026/11/1,2,10.00%,0
授信通过,ID20261117003460,2026/11/1,1,20.00%,0
授信通过,ID20261117003576,2026/11/1,3,6.67%,0
授信通过,ID20261117003606,2026/11/1,3,6.67%,0
授信通过,ID20261117003610,2026/10/1,1,20.00%,0
授信通过,ID20261117003611,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261117003620,2026/11/1,3,6.67%,0
授信通过,ID20261117003684,2026/11/1,2,10.00%,0
授信通过,ID20261117003736,2026/11/1,4,5.00%,0
授信通过,ID20261117003768,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261117003797,2026/11/1,1,20.00%,0
授信通过,ID20261117003826,2026/11/1,2,10.00%,0
授信通过,ID20261117003853,2026/11/1,1,20.00%,0
授信通过,ID20261117003917,2026/11/1,2,10.00%,0
授信通过,ID20261117003920,2026/11/1,3,6.67%,0
授信通过,ID20261117003974,2026/11/1,2,10.00%,0
授信通过,ID20261117003979,2026/11/1,1,20.00%,0
授信通过,ID20261117003997,2026/11/1,1,20.00%,0
授信通过,ID20261117004006,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261117004076,2026/11/1,1,20.00%,0
授信通过,ID20261117004135,2026/11/1,3,6.67%,0
授信通过,ID20261117004139,2026/11/1,3,6.67%,0
授信通过,ID20261117004178,2026/11/1,1,20.00%,0
授信通过,ID20261117004255,2026/11/1,2,10.00%,0
授信通过,ID20261117004258,2026/11/1,2,10.00%,0
授信通过,ID20261117004311,2026/11/1,1,20.00%,0
授信通过,ID20261117004396,2026/11/1,2,10.00%,0
授信通过,ID20261117004398,2026/11/1,1,20.00%,0
授信通过,ID20261117004413,2026/10/1,1,20.00%,0
授信通过,ID20261117004475,2026/11/1,2,10.00%,0
授信通过,ID20261117004512,2026/11/1,3,6.67%,0
授信通过,ID20261117004526,2026/11/1,2,10.00%,0
授信通过,ID20261117004735,2026/11/1,2,10.00%,0
