number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0014795,Active,True,1,0,1,True,Caller 1526,Opened by  40,4/4/2016 11:08,Created by 20,4/4/2016 11:17,Updated by 88,4/4/2016 11:17,Phone,Location 46,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,4/4/2016 21:02,9/4/2016 21:59
INC0014795,Resolved,True,1,0,2,True,Caller 1526,Opened by  40,4/4/2016 11:08,Created by 20,4/4/2016 11:17,Updated by 135,4/4/2016 21:02,Phone,Location 46,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,4/4/2016 21:02,9/4/2016 21:59
INC0014795,Closed,False,1,0,3,True,Caller 1526,Opened by  40,4/4/2016 11:08,Created by 20,4/4/2016 11:17,Updated by 908,9/4/2016 21:59,Phone,Location 46,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,4/4/2016 21:02,9/4/2016 21:59
INC0015027,New,True,0,0,0,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 44,4/4/2016 16:00,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,New,True,1,0,1,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 859,4/4/2016 16:52,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,New,True,1,0,2,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 833,5/4/2016 08:14,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,Active,True,1,0,3,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 833,5/4/2016 08:14,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,Active,True,1,0,4,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 833,5/4/2016 13:55,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,Awaiting User Info,True,1,0,5,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 833,5/4/2016 13:55,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,Awaiting User Info,True,1,0,6,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 833,7/4/2016 15:52,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,Awaiting User Info,True,1,0,7,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 833,7/4/2016 16:01,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,Resolved,True,1,0,8,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 833,7/4/2016 16:01,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015027,Closed,False,1,0,9,True,Caller 4065,Opened by  17,4/4/2016 15:54,Created by 10,4/4/2016 16:00,Updated by 908,12/4/2016 16:59,Phone,Location 34,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/4/2016 16:01,12/4/2016 16:59
INC0015044,New,True,0,0,0,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 370,4/4/2016 16:21,Phone,Location 149,Category 46,Subcategory 252,Symptom 160,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,New,True,1,0,1,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 526,4/4/2016 17:33,Phone,Location 149,Category 46,Subcategory 252,Symptom 160,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,New,True,1,0,2,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 60,5/4/2016 09:13,Phone,Location 149,Category 46,Subcategory 252,Symptom 160,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Awaiting User Info,True,1,0,3,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 750,5/4/2016 12:31,Phone,Location 149,Category 46,Subcategory 252,Symptom 160,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Awaiting User Info,True,1,0,4,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 60,5/4/2016 13:08,Phone,Location 149,Category 46,Subcategory 252,Symptom 160,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Awaiting User Info,True,1,0,5,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 60,6/4/2016 11:42,Phone,Location 149,Category 46,Subcategory 252,Symptom 160,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Awaiting User Info,True,1,0,6,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 915,7/4/2016 11:23,Phone,Location 149,Category 46,Subcategory 252,Symptom 160,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Awaiting User Info,True,2,0,7,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 429,7/4/2016 13:31,Phone,Location 149,Category 46,Subcategory 252,Symptom 226,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Awaiting User Info,True,2,0,8,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 429,7/4/2016 13:58,Phone,Location 149,Category 46,Subcategory 252,Symptom 226,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Resolved,True,3,0,9,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 429,7/4/2016 13:59,Phone,Location 149,Category 46,Subcategory 252,Symptom 226,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015044,Closed,False,3,0,10,True,Caller 2695,?,4/4/2016 16:18,Created by 89,4/4/2016 16:21,Updated by 908,12/4/2016 14:59,Phone,Location 149,Category 46,Subcategory 252,Symptom 226,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 103,7/4/2016 13:59,12/4/2016 14:59
INC0015085,New,True,0,0,0,True,Caller 1985,?,4/4/2016 17:12,Created by 89,4/4/2016 17:16,Updated by 370,4/4/2016 17:16,Phone,Location 93,Category 46,Subcategory 258,Symptom 494,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,5/4/2016 11:20,10/4/2016 11:59
INC0015085,Active,True,0,0,1,True,Caller 1985,?,4/4/2016 17:12,Created by 89,4/4/2016 17:16,Updated by 653,5/4/2016 10:59,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,5/4/2016 11:20,10/4/2016 11:59
INC0015085,Resolved,True,0,0,3,True,Caller 1985,?,4/4/2016 17:12,Created by 89,4/4/2016 17:16,Updated by 653,5/4/2016 11:20,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,5/4/2016 11:20,10/4/2016 11:59
INC0015085,Closed,False,0,0,4,True,Caller 1985,?,4/4/2016 17:12,Created by 89,4/4/2016 17:16,Updated by 908,10/4/2016 11:59,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,5/4/2016 11:20,10/4/2016 11:59
INC0015217,Active,True,0,0,0,True,Caller 129,Opened by  24,5/4/2016 08:10,?,?,Updated by 908,5/4/2016 08:10,Phone,Location 204,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,5/4/2016 08:12,10/4/2016 08:59
INC0015217,Resolved,True,0,0,1,True,Caller 129,Opened by  24,5/4/2016 08:10,?,?,Updated by 60,5/4/2016 08:12,Phone,Location 204,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,5/4/2016 08:12,10/4/2016 08:59
INC0015217,Closed,False,0,0,2,True,Caller 129,Opened by  24,5/4/2016 08:10,?,?,Updated by 908,10/4/2016 08:59,Phone,Location 204,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,5/4/2016 08:12,10/4/2016 08:59
INC0015356,Active,True,0,0,0,True,Caller 608,Opened by  17,5/4/2016 10:02,?,?,Updated by 908,5/4/2016 10:02,Phone,Location 204,Category 37,Subcategory 123,Symptom 127,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/4/2016 10:09,10/4/2016 10:59
INC0015356,Resolved,True,0,0,1,True,Caller 608,Opened by  17,5/4/2016 10:02,?,?,Updated by 44,5/4/2016 10:09,Phone,Location 204,Category 37,Subcategory 123,Symptom 127,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/4/2016 10:09,10/4/2016 10:59
INC0015356,Closed,False,0,0,2,True,Caller 608,Opened by  17,5/4/2016 10:02,?,?,Updated by 908,10/4/2016 10:59,Phone,Location 204,Category 37,Subcategory 123,Symptom 127,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/4/2016 10:09,10/4/2016 10:59
INC0015812,New,True,0,0,0,True,Caller 4816,Opened by  17,6/4/2016 09:28,?,?,Updated by 908,6/4/2016 09:28,Phone,Location 108,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 11,6/4/2016 10:11,11/4/2016 10:59
INC0015812,Active,True,0,0,1,True,Caller 4816,Opened by  17,6/4/2016 09:28,?,?,Updated by 44,6/4/2016 10:11,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 11,6/4/2016 10:11,11/4/2016 10:59
INC0015812,Resolved,True,0,0,2,True,Caller 4816,Opened by  17,6/4/2016 09:28,?,?,Updated by 44,6/4/2016 10:11,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,6/4/2016 10:11,11/4/2016 10:59
INC0015812,Closed,False,0,0,3,True,Caller 4816,Opened by  17,6/4/2016 09:28,?,?,Updated by 908,11/4/2016 10:59,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,6/4/2016 10:11,11/4/2016 10:59
INC0015823,New,True,0,0,0,True,Caller 3036,Opened by  17,6/4/2016 09:42,Created by 10,6/4/2016 09:47,Updated by 44,6/4/2016 09:47,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,6/4/2016 13:25,11/4/2016 13:59
INC0015823,Active,True,0,0,1,True,Caller 3036,Opened by  17,6/4/2016 09:42,Created by 10,6/4/2016 09:47,Updated by 421,6/4/2016 10:23,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,6/4/2016 13:25,11/4/2016 13:59
INC0015823,Active,True,0,0,2,True,Caller 3036,Opened by  17,6/4/2016 09:42,Created by 10,6/4/2016 09:47,Updated by 881,6/4/2016 13:25,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,6/4/2016 13:25,11/4/2016 13:59
INC0015823,Resolved,True,0,0,3,True,Caller 3036,Opened by  17,6/4/2016 09:42,Created by 10,6/4/2016 09:47,Updated by 881,6/4/2016 13:25,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,6/4/2016 13:25,11/4/2016 13:59
INC0015823,Closed,False,0,0,4,True,Caller 3036,Opened by  17,6/4/2016 09:42,Created by 10,6/4/2016 09:47,Updated by 908,11/4/2016 13:59,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,6/4/2016 13:25,11/4/2016 13:59
INC0016461,New,True,0,0,0,True,Caller 1236,Opened by  62,7/4/2016 10:47,?,?,Updated by 908,7/4/2016 10:47,Phone,Location 14,Category 13,Subcategory 302,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 13:05,12/4/2016 13:59
INC0016461,New,True,1,0,1,True,Caller 1236,Opened by  62,7/4/2016 10:47,?,?,Updated by 133,7/4/2016 10:57,Phone,Location 14,Category 13,Subcategory 302,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 13:05,12/4/2016 13:59
INC0016461,New,True,1,0,2,True,Caller 1236,Opened by  62,7/4/2016 10:47,?,?,Updated by 859,7/4/2016 12:01,Phone,Location 14,Category 13,Subcategory 302,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 13:05,12/4/2016 13:59
INC0016461,New,True,2,0,3,True,Caller 1236,Opened by  62,7/4/2016 10:47,?,?,Updated by 859,7/4/2016 12:01,Phone,Location 14,Category 13,Subcategory 302,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 13:05,12/4/2016 13:59
INC0016461,Resolved,True,2,0,4,True,Caller 1236,Opened by  62,7/4/2016 10:47,?,?,Updated by 44,7/4/2016 13:05,Phone,Location 14,Category 13,Subcategory 302,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 13:05,12/4/2016 13:59
INC0016461,Closed,False,2,0,5,True,Caller 1236,Opened by  62,7/4/2016 10:47,?,?,Updated by 908,12/4/2016 13:59,Phone,Location 14,Category 13,Subcategory 302,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 13:05,12/4/2016 13:59
INC0016839,New,True,0,0,0,True,Caller 3467,Opened by  17,8/4/2016 09:29,?,?,Updated by 908,8/4/2016 09:29,Phone,Location 108,Category 57,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,8/4/2016 09:35,13/4/2016 09:59
INC0016839,Resolved,True,0,0,1,True,Caller 3467,Opened by  17,8/4/2016 09:29,?,?,Updated by 44,8/4/2016 09:35,Phone,Location 108,Category 57,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,8/4/2016 09:35,13/4/2016 09:59
INC0016839,Closed,False,0,0,2,True,Caller 3467,Opened by  17,8/4/2016 09:29,?,?,Updated by 908,13/4/2016 09:59,Phone,Location 108,Category 57,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,8/4/2016 09:35,13/4/2016 09:59
INC0017074,New,True,0,0,0,True,Caller 226,Opened by  386,8/4/2016 15:03,?,?,Updated by 908,8/4/2016 15:03,Phone,Location 227,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,8/4/2016 15:17,13/4/2016 15:59
INC0017074,Resolved,True,0,0,1,True,Caller 226,Opened by  386,8/4/2016 15:03,?,?,Updated by 723,8/4/2016 15:17,Phone,Location 227,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,8/4/2016 15:17,13/4/2016 15:59
INC0017074,Closed,False,0,0,2,True,Caller 226,Opened by  386,8/4/2016 15:03,?,?,Updated by 908,13/4/2016 15:59,Phone,Location 227,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,8/4/2016 15:17,13/4/2016 15:59
INC0017342,Active,True,0,0,0,True,Caller 1904,Opened by  180,11/4/2016 06:52,Created by 81,11/4/2016 06:52,Updated by 340,11/4/2016 06:52,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,11/4/2016 07:05,16/4/2016 07:07
INC0017342,Resolved,True,0,0,2,True,Caller 1904,Opened by  180,11/4/2016 06:52,Created by 81,11/4/2016 06:52,Updated by 340,11/4/2016 07:05,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,11/4/2016 07:05,16/4/2016 07:07
INC0017342,Closed,False,0,0,3,True,Caller 1904,Opened by  180,11/4/2016 06:52,Created by 81,11/4/2016 06:52,Updated by 908,16/4/2016 07:07,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,11/4/2016 07:05,16/4/2016 07:07
INC0017487,New,True,0,0,0,True,Caller 3758,Opened by  17,11/4/2016 09:59,Created by 10,11/4/2016 10:02,Updated by 44,11/4/2016 10:02,Phone,Location 161,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,11/4/2016 10:13,16/4/2016 11:07
INC0017487,Active,True,0,0,1,True,Caller 3758,Opened by  17,11/4/2016 09:59,Created by 10,11/4/2016 10:02,Updated by 44,11/4/2016 10:02,Phone,Location 161,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,11/4/2016 10:13,16/4/2016 11:07
INC0017487,Resolved,True,1,0,2,True,Caller 3758,Opened by  17,11/4/2016 09:59,Created by 10,11/4/2016 10:02,Updated by 60,11/4/2016 10:13,Phone,Location 161,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,11/4/2016 10:13,16/4/2016 11:07
INC0017487,Closed,False,1,0,3,True,Caller 3758,Opened by  17,11/4/2016 09:59,Created by 10,11/4/2016 10:02,Updated by 908,16/4/2016 11:07,Phone,Location 161,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,11/4/2016 10:13,16/4/2016 11:07
INC0018291,Resolved,True,0,0,0,True,Caller 5173,Opened by  124,12/4/2016 15:53,Created by 58,12/4/2016 15:54,Updated by 241,12/4/2016 15:54,Phone,Location 93,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,12/4/2016 15:54,17/4/2016 16:07
INC0018291,Closed,False,0,0,1,True,Caller 5173,Opened by  124,12/4/2016 15:53,Created by 58,12/4/2016 15:54,Updated by 908,17/4/2016 16:07,Phone,Location 93,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,12/4/2016 15:54,17/4/2016 16:07
INC0018432,New,True,0,0,0,True,Caller 5317,Opened by  17,13/4/2016 07:57,?,?,Updated by 908,13/4/2016 07:57,Phone,Location 161,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,?,False,False,Do Not Notify,?,?,?,?,?,Resolved by 163,13/4/2016 14:21,18/4/2016 15:07
INC0018432,Active,True,0,0,1,True,Caller 5317,Opened by  17,13/4/2016 07:57,?,?,Updated by 770,13/4/2016 08:20,Phone,Location 161,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 180,False,False,Do Not Notify,?,?,?,?,?,Resolved by 163,13/4/2016 14:21,18/4/2016 15:07
INC0018432,Awaiting User Info,True,0,0,2,True,Caller 5317,Opened by  17,13/4/2016 07:57,?,?,Updated by 20,13/4/2016 10:18,Phone,Location 161,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 180,False,False,Do Not Notify,?,?,?,?,?,Resolved by 163,13/4/2016 14:21,18/4/2016 15:07
INC0018432,Resolved,True,0,0,3,True,Caller 5317,Opened by  17,13/4/2016 07:57,?,?,Updated by 664,13/4/2016 14:21,Phone,Location 161,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 180,False,True,Do Not Notify,?,?,?,?,?,Resolved by 163,13/4/2016 14:21,18/4/2016 15:07
INC0018432,Closed,False,0,0,4,True,Caller 5317,Opened by  17,13/4/2016 07:57,?,?,Updated by 908,18/4/2016 15:07,Phone,Location 161,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 180,False,True,Do Not Notify,?,?,?,?,?,Resolved by 163,13/4/2016 14:21,18/4/2016 15:07
INC0018472,Active,True,0,0,0,True,Caller 2217,Opened by  17,13/4/2016 08:50,?,?,Updated by 908,13/4/2016 08:50,Phone,Location 161,Category 9,Subcategory 110,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 11,13/4/2016 09:19,18/4/2016 10:07
INC0018472,Resolved,True,0,0,1,True,Caller 2217,Opened by  17,13/4/2016 08:50,?,?,Updated by 44,13/4/2016 09:19,Phone,Location 161,Category 9,Subcategory 110,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,13/4/2016 09:19,18/4/2016 10:07
INC0018472,Closed,False,0,0,2,True,Caller 2217,Opened by  17,13/4/2016 08:50,?,?,Updated by 908,18/4/2016 10:07,Phone,Location 161,Category 9,Subcategory 110,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,13/4/2016 09:19,18/4/2016 10:07
