Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 3290,Take in charge ticket,Value 9,2012/06/29 12:57:21.000,Variant 1,1,Variant 1,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3290,Resolve ticket,Value 9,2012/06/29 13:31:10.000,Variant 1,1,Variant 1,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3290,Closed,Value 5,2012/08/15 13:40:24.000,Variant 1,1,Variant 1,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3312,Assign seriousness,Value 9,2010/11/22 11:36:12.000,Variant 1,1,Variant 1,Value 1,Value 81,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3312,Take in charge ticket,Value 9,2010/11/22 11:36:28.000,Variant 1,1,Variant 1,Value 1,Value 81,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3312,Resolve ticket,Value 9,2010/11/22 13:57:49.000,Variant 1,1,Variant 1,Value 1,Value 81,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3312,Closed,Value 5,2011/01/05 11:40:25.000,Variant 1,1,Variant 1,Value 1,Value 81,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3324,Assign seriousness,Value 14,2013/04/24 08:58:31.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3324,Take in charge ticket,Value 2,2013/05/09 07:36:43.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3324,Wait,Value 4,2013/05/09 08:38:52.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3324,Resolve ticket,Value 4,2013/05/16 15:57:59.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3324,Closed,Value 3,2013/05/31 15:58:12.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3340,Assign seriousness,Value 7,2010/10/26 15:52:44.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3340,Take in charge ticket,Value 16,2010/10/27 12:42:02.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3340,Resolve ticket,Value 16,2010/10/27 13:23:12.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3340,Closed,Value 5,2010/11/27 17:00:44.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3356,Assign seriousness,Value 2,2010/12/06 15:50:40.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3356,Take in charge ticket,Value 2,2010/12/06 15:51:04.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3356,Resolve ticket,Value 2,2010/12/07 10:29:39.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3356,Closed,Value 5,2011/01/13 16:00:49.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3380,Assign seriousness,Value 1,2011/10/07 07:11:30.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3380,Take in charge ticket,Value 1,2011/10/07 07:11:59.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3380,Resolve ticket,Value 1,2011/10/07 08:10:14.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3380,Closed,Value 5,2011/11/13 08:21:02.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3382,Assign seriousness,Value 1,2013/02/05 16:56:48.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3382,Take in charge ticket,Value 9,2013/02/07 09:07:20.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3382,Resolve ticket,Value 9,2013/03/01 09:18:57.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3382,Closed,Value 3,2013/03/16 09:19:16.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3430,Assign seriousness,Value 1,2012/05/09 07:06:33.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3430,Take in charge ticket,Value 13,2012/05/09 07:15:34.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3430,Resolve ticket,Value 13,2012/05/11 13:51:10.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3430,Closed,Value 5,2012/06/09 07:10:58.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3496,Assign seriousness,Value 1,2011/11/17 09:41:06.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3496,Take in charge ticket,Value 16,2011/11/18 09:29:24.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3496,Resolve ticket,Value 16,2011/11/23 13:24:08.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3496,Closed,Value 5,2011/12/31 09:50:30.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3575,Assign seriousness,Value 8,2011/03/22 09:40:25.000,Variant 1,1,Variant 1,Value 1,Value 296,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 3575,Take in charge ticket,Value 8,2011/03/22 09:41:13.000,Variant 1,1,Variant 1,Value 1,Value 296,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 3575,Resolve ticket,Value 8,2011/03/29 13:40:45.000,Variant 1,1,Variant 1,Value 1,Value 296,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 3575,Closed,Value 5,2011/04/28 13:41:05.000,Variant 1,1,Variant 1,Value 1,Value 296,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 3616,Assign seriousness,Value 14,2010/11/24 17:09:11.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3616,Take in charge ticket,Value 2,2010/11/29 16:47:11.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3616,Create SW anomaly,Value 2,2010/11/30 14:17:17.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3616,Resolve ticket,Value 2,2010/12/01 09:15:09.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3616,Closed,Value 5,2010/12/31 09:15:34.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3714,Assign seriousness,Value 1,2011/12/12 14:58:23.000,Variant 1,1,Variant 1,Value 1,Value 174,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3714,Take in charge ticket,Value 2,2011/12/14 16:21:08.000,Variant 1,1,Variant 1,Value 1,Value 174,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3714,Resolve ticket,Value 2,2011/12/14 16:36:24.000,Variant 1,1,Variant 1,Value 1,Value 174,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3714,Closed,Value 5,2012/01/25 15:01:06.000,Variant 1,1,Variant 1,Value 1,Value 174,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3723,Assign seriousness,Value 4,2011/11/14 10:01:51.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3723,Take in charge ticket,Value 6,2011/11/14 13:54:35.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3723,Resolve ticket,Value 6,2011/11/14 14:18:21.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3723,Closed,Value 5,2012/01/12 10:10:36.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3754,Assign seriousness,Value 1,2011/10/27 15:21:46.000,Variant 5,5,Variant 5,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3754,Resolve ticket,Value 13,2011/10/28 09:32:48.000,Variant 5,5,Variant 5,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3754,Closed,Value 5,2011/12/04 16:30:25.000,Variant 5,5,Variant 5,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3825,Assign seriousness,Value 4,2012/06/13 15:01:29.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3825,Take in charge ticket,Value 9,2012/06/14 13:51:11.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3825,Resolve ticket,Value 9,2012/06/14 15:50:50.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3825,Closed,Value 5,2012/07/21 15:10:13.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3830,Assign seriousness,Value 1,2011/10/24 15:18:05.000,Variant 1,1,Variant 1,Value 1,Value 241,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3830,Take in charge ticket,Value 2,2011/10/25 07:09:32.000,Variant 1,1,Variant 1,Value 1,Value 241,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3830,Resolve ticket,Value 2,2011/11/07 08:20:27.000,Variant 1,1,Variant 1,Value 1,Value 241,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3830,Closed,Value 5,2011/11/24 16:20:15.000,Variant 1,1,Variant 1,Value 1,Value 241,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3862,Assign seriousness,Value 1,2012/07/09 09:04:31.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3862,Take in charge ticket,Value 1,2012/07/09 09:04:40.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3862,Resolve ticket,Value 1,2012/07/10 08:59:17.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3862,Closed,Value 5,2012/08/09 09:10:18.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3915,Assign seriousness,Value 8,2011/03/25 08:46:21.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3915,Take in charge ticket,Value 8,2011/03/25 08:55:10.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3915,Resolve ticket,Value 2,2011/03/25 15:06:18.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3915,Closed,Value 5,2011/05/19 07:51:09.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3917,Assign seriousness,Value 9,2010/08/30 11:02:28.000,Variant 4,4,Variant 4,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 3917,Assign seriousness,Value 2,2010/08/30 15:36:09.000,Variant 4,4,Variant 4,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 3917,Take in charge ticket,Value 11,2010/09/01 15:03:24.000,Variant 4,4,Variant 4,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 3917,Resolve ticket,Value 11,2010/09/01 15:05:55.000,Variant 4,4,Variant 4,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 3917,Closed,Value 5,2010/10/06 11:00:39.000,Variant 4,4,Variant 4,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 3927,Assign seriousness,Value 1,2012/05/24 10:38:13.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3927,Take in charge ticket,Value 12,2012/05/24 15:42:36.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3927,Resolve ticket,Value 12,2012/05/24 15:43:18.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3927,Closed,Value 5,2012/07/07 10:41:07.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3974,Assign seriousness,Value 14,2013/04/24 10:46:12.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3974,Take in charge ticket,Value 2,2013/05/09 07:37:13.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3974,Wait,Value 4,2013/05/10 07:28:04.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3974,Resolve ticket,Value 4,2013/05/10 10:03:46.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3974,Closed,Value 3,2013/05/25 10:04:03.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3995,Assign seriousness,Value 13,2012/02/16 10:45:32.000,Variant 2,2,Variant 2,Value 1,Value 320,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 3995,Take in charge ticket,Value 13,2012/02/16 10:45:41.000,Variant 2,2,Variant 2,Value 1,Value 320,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 3995,Wait,Value 13,2012/02/16 10:46:23.000,Variant 2,2,Variant 2,Value 1,Value 320,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 3995,Resolve ticket,Value 13,2012/02/16 11:19:37.000,Variant 2,2,Variant 2,Value 1,Value 320,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 3995,Closed,Value 5,2012/03/22 11:21:26.000,Variant 2,2,Variant 2,Value 1,Value 320,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4094,Assign seriousness,Value 8,2011/02/10 16:14:57.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4094,Take in charge ticket,Value 12,2011/02/14 11:03:41.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4094,Resolve ticket,Value 12,2011/03/02 13:25:05.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4094,Closed,Value 5,2011/04/01 12:25:23.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4150,Assign seriousness,Value 15,2010/06/16 13:27:22.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4150,Wait,Value 12,2010/06/21 09:53:33.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4150,Take in charge ticket,Value 2,2010/06/23 15:00:18.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4150,Resolve ticket,Value 9,2010/07/02 14:06:43.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4150,Closed,Value 5,2010/07/17 14:06:54.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4179,Assign seriousness,Value 13,2011/02/22 15:08:20.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,Assign seriousness,Value 13,2011/02/22 16:19:22.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,Take in charge ticket,Value 11,2011/03/01 07:59:58.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,Resolve ticket,Value 11,2011/03/01 08:06:13.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,Closed,Value 5,2011/04/07 14:10:16.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4230,Assign seriousness,Value 1,2012/06/05 15:44:38.000,Variant 2,2,Variant 2,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4230,Take in charge ticket,Value 2,2012/06/06 07:01:59.000,Variant 2,2,Variant 2,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4230,Wait,Value 2,2012/06/18 13:39:39.000,Variant 2,2,Variant 2,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4230,Resolve ticket,Value 2,2012/07/12 08:49:20.000,Variant 2,2,Variant 2,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4230,Closed,Value 5,2012/07/27 08:49:28.000,Variant 2,2,Variant 2,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4260,Assign seriousness,Value 9,2012/04/20 10:18:54.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4260,Take in charge ticket,Value 6,2012/04/20 11:55:36.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4260,Resolve ticket,Value 16,2012/05/08 11:16:27.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4260,Closed,Value 5,2012/05/23 11:16:34.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4275,Assign seriousness,Value 2,2010/06/10 10:41:37.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Take in charge ticket,Value 2,2010/06/10 13:52:20.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Wait,Value 2,2010/06/14 09:03:44.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Take in charge ticket,Value 2,2010/06/28 09:51:48.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Resolve ticket,Value 2,2010/06/28 09:51:55.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Closed,Value 5,2010/07/13 10:50:30.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4309,Assign seriousness,Value 1,2012/06/11 07:12:31.000,Variant 2,2,Variant 2,Value 1,Value 309,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4309,Take in charge ticket,Value 2,2012/06/20 13:45:36.000,Variant 2,2,Variant 2,Value 1,Value 309,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4309,Wait,Value 2,2012/06/25 15:30:13.000,Variant 2,2,Variant 2,Value 1,Value 309,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4309,Resolve ticket,Value 2,2012/06/26 07:06:00.000,Variant 2,2,Variant 2,Value 1,Value 309,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4309,Closed,Value 5,2012/07/12 08:00:23.000,Variant 2,2,Variant 2,Value 1,Value 309,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4340,Assign seriousness,Value 1,2012/01/13 13:19:41.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4340,Take in charge ticket,Value 1,2012/01/13 13:21:36.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4340,Resolve ticket,Value 1,2012/01/13 13:30:55.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4340,Closed,Value 5,2012/02/17 13:21:42.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4372,Assign seriousness,Value 1,2012/03/07 10:56:15.000,Variant 5,5,Variant 5,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4372,Resolve ticket,Value 1,2012/03/07 11:07:03.000,Variant 5,5,Variant 5,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4372,Closed,Value 5,2012/04/07 10:02:08.000,Variant 5,5,Variant 5,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4421,Assign seriousness,Value 14,2013/05/13 16:10:19.000,Variant 2,2,Variant 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4421,Take in charge ticket,Value 9,2013/05/28 12:39:38.000,Variant 2,2,Variant 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4421,Wait,Value 9,2013/05/29 09:13:55.000,Variant 2,2,Variant 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4421,Resolve ticket,Value 9,2013/06/03 15:33:25.000,Variant 2,2,Variant 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4421,Closed,Value 3,2013/06/18 15:33:39.000,Variant 2,2,Variant 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4547,Assign seriousness,Value 1,2012/07/18 15:08:39.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4547,Take in charge ticket,Value 13,2012/07/18 15:10:24.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4547,Resolve ticket,Value 13,2012/07/23 10:10:59.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4547,Closed,Value 5,2012/09/02 15:10:47.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
